T,rho,p0,p1,pole1,pole2,delta_real,delta_imag,stokes_angle
2.950000000000000178e+00,1.457142857142857961e-01,-1.601417925594122327e+00,-6.527795147401383780e+00,-6.063147436687251535e+00,-9.440776899128337618e+00,-1.336555559354347889e+00,2.482246047280824097e+00,2.064725682301680632e+00
2.950000000000000178e+00,1.747619047619047850e-01,-1.631123322983737856e+00,-6.732306682475561743e+00,-6.246117780857812996e+00,-9.653677352850090543e+00,-1.407991308911249906e+00,2.482246047280824097e+00,2.086767642134859102e+00
2.950000000000000178e+00,2.038095238095237738e-01,-1.662037385817084489e+00,-6.953555784699258169e+00,-6.441703957750901210e+00,-9.881479211860703771e+00,-1.484213963387494450e+00,2.482246047280824097e+00,2.109693738609759617e+00
2.950000000000000178e+00,2.328571428571427626e-01,-1.694238443361932189e+00,-7.195421700475332472e+00,-6.651301347083199644e+00,-1.012573281658315949e+01,-1.565822040214974731e+00,2.482246047280824097e+00,2.133561680013269068e+00
2.950000000000000178e+00,2.619047619047619735e-01,-1.727811906635858819e+00,-7.466544170124605806e+00,-6.876521892285602178e+00,-1.038822542005250149e+01,-1.653588636239288867e+00,2.482246047280824097e+00,2.158452434619641203e+00
3.075000000000000178e+00,-9.000000000000000222e-01,-9.399791744422001383e-01,-3.216952058384095370e+00,-3.017061242081225725e+00,-6.180543839733656064e+00,-2.103623857227182037e-01,2.482246047280824097e+00,1.655341102760904848e+00
3.075000000000000178e+00,-8.709523809523809224e-01,-9.498307235235643464e-01,-3.259301461717694082e+00,-3.056813541786497890e+00,-6.191395533257053607e+00,-2.287088805637439159e-01,2.482246047280824097e+00,1.662674792287684999e+00
3.075000000000000178e+00,-8.419047619047619335e-01,-9.599009409756460443e-01,-3.302893442548174630e+00,-3.097729771924409459e+00,-6.206320409016460538e+00,-2.475255865047659987e-01,2.482246047280824097e+00,1.670186152563320370e+00
3.075000000000000178e+00,-8.128571428571428337e-01,-9.701974051760544615e-01,-3.347785583166126955e+00,-3.139863586461732581e+00,-6.225100081658123230e+00,-2.668332666035434508e-01,2.482246047280824097e+00,1.677881816463668407e+00
3.075000000000000178e+00,-7.838095238095238448e-01,-9.807280554580181109e-01,-3.394039152299769491e+00,-3.183272043662711770e+00,-6.247562629433254244e+00,-2.866539820775708680e-01,2.482246047280824541e+00,1.685768735718706113e+00
3.075000000000000178e+00,-7.547619047619047450e-01,-9.915012141138378476e-01,-3.441719409944813179e+00,-3.228015882959512250e+00,-6.273574853414840113e+00,-3.070111976492945205e-01,2.482246047280824097e+00,1.693854198707917424e+00
3.075000000000000178e+00,-7.257142857142857562e-01,-1.002525610108104814e+00,-3.490895943156907322e+00,-3.274159829424285295e+00,-6.303036391347287548e+00,-3.279298974521540622e-01,2.482246047280824097e+00,1.702145849296280211e+00
3.075000000000000178e+00,-6.966666666666666563e-01,-1.013810404337659454e+00,-3.541643034665107770e+00,-3.321772929182761125e+00,-6.335875215596784571e+00,-3.494367127646706983e-01,2.482246047280824097e+00,1.710651706762747581e+00
3.075000000000000178e+00,-6.676190476190476675e-01,-1.025365217321604794e+00,-3.594040072369687255e+00,-3.370928919423514802e+00,-6.372044183228807057e+00,-3.715600630178780284e-01,2.482246047280824097e+00,1.719380186873121108e+00
3.075000000000000178e+00,-6.385714285714285676e-01,-1.037200158495237723e+00,-3.648172003948831676e+00,-3.421706637333204348e+00,-6.411518400710344068e+00,-3.943303117283770698e-01,2.482246047280824097e+00,1.728340124148559198e+00
3.075000000000000178e+00,-6.095238095238095788e-01,-1.049325858327307071e+00,-3.704129837884455156e+00,-3.474190472786156114e+00,-6.454293231435208611e+00,-4.177799392505039400e-01,2.482246047280824097e+00,1.737540795379496128e+00
3.075000000000000178e+00,-5.804761904761904789e-01,-1.061753502591008314e+00,-3.762011205200019415e+00,-3.528470870414237126e+00,-6.500382820841561049e+00,-4.419437345229697556e-01,2.482246047280824097e+00,1.746991944432284560e+00
3.075000000000000178e+00,-5.514285714285713791e-01,-1.074494869641854811e+00,-3.821920981881957502e+00,-3.584644887430057825e+00,-6.549819047533253169e+00,-4.668590083157866943e-01,2.482246047280824097e+00,1.756703808392213295e+00
3.075000000000000178e+00,-5.223809523809523903e-01,-1.087562370692342073e+00,-3.883971987435542950e+00,-3.642816814619791455e+00,-6.602650833603896707e+00,-4.925658308718149359e-01,2.482246047280824097e+00,1.766687145081470511e+00
3.075000000000000178e+00,-4.933333333333333459e-01,-1.100969093395429033e+00,-3.948285764510861995e+00,-3.703098869049265662e+00,-6.658943766018056820e+00,-5.191072972956920495e-01,2.482246047280824097e+00,1.776953261983876153e+00
3.075000000000000178e+00,-4.642857142857143016e-01,-1.114728849295454793e+00,-4.014993456392587312e+00,-3.765611968329678039e+00,-6.718779995340594446e+00,-5.465298245855761960e-01,2.482246047280824097e+00,1.787514046599530504e+00
3.075000000000000178e+00,-4.352380952380952572e-01,-1.128856225404081703e+00,-4.084236794412065663e+00,-3.830486597948458805e+00,-6.782258389406682575e+00,-5.748834848479872361e-01,2.482246047280824097e+00,1.798381998241663782e+00
3.075000000000000178e+00,-4.061904761904762129e-01,-1.143366639613641933e+00,-4.156169211700345478e+00,-3.897863785011491888e+00,-6.849494929202259108e+00,-6.042223800052375360e-01,2.482246047280824097e+00,1.809570261274701330e+00
3.075000000000000178e+00,-3.771428571428571130e-01,-1.158276402069267519e+00,-4.230957105559353337e+00,-3.967896193980368746e+00,-6.920623341947544027e+00,-6.346050642262816011e-01,2.482246047280824097e+00,1.821092659776696099e+00
3.075000000000000178e+00,-3.480952380952381242e-01,-1.173602781194307720e+00,-4.308781272066622314e+00,-4.040749362708489834e+00,-6.995795973887546815e+00,-6.660950214203054109e-01,2.482246047280824097e+00,1.832963733590805555e+00
3.075000000000000178e+00,-3.190476190476190244e-01,-1.189364076321418828e+00,-4.389838540306296721e+00,-4.116603100232190116e+00,-7.075184911998504411e+00,-6.987612064723158767e-01,2.482246047280824097e+00,1.845198775709588457e+00
3.075000000000000178e+00,-2.900000000000000355e-01,-1.205579696715583182e+00,-4.474343643850871466e+00,-4.195653071656741950e+00,-7.158983370657796108e+00,-7.326786605281143672e-01,2.482246047280824097e+00,1.857813870913194609e+00
3.075000000000000178e+00,-2.609523809523809357e-01,-1.222270248145685079e+00,-4.562531371945386383e+00,-4.278112600109163388e+00,-7.247407366408880947e+00,-7.679292126253270956e-01,2.482246047280824097e+00,1.870825935559236042e+00
3.075000000000000178e+00,-2.319047619047619468e-01,-1.239457627939337003e+00,-4.654659051800877911e+00,-4.364214721362244198e+00,-7.340697711656425817e+00,-8.046022824128706841e-01,2.482246047280824097e+00,1.884252758400705163e+00
3.075000000000000178e+00,-2.028571428571428470e-01,-1.257165129164922623e+00,-4.751009430631718544e+00,-4.454214533582862678e+00,-7.439122366791199426e+00,-8.427958017284578052e-01,2.482246047280824097e+00,1.898113042292775221e+00
3.075000000000000178e+00,-1.738095238095238582e-01,-1.275417555218315124e+00,-4.851894038488794969e+00,-4.548391893022539989e+00,-7.542979200259027905e+00,-8.826172765798165898e-01,2.482246047280824541e+00,1.912426446646832146e+00
3.075000000000000178e+00,-1.447619047619047583e-01,-1.294241345977320545e+00,-4.957657139853654193e+00,-4.647054516747482822e+00,-7.652599217913495622e+00,-9.241850158265954018e-01,2.482246047280824097e+00,1.927213630512360165e+00
3.075000000000000178e+00,-1.157142857142857695e-01,-1.313664717015462280e+00,-5.068680409757071459e+00,-4.750541566178583253e+00,-7.768350337190171651e+00,-9.676295588989971552e-01,2.482246047280824097e+00,1.942496296234152764e+00
3.075000000000000178e+00,-8.666666666666666963e-02,-1.333717813328107349e+00,-5.185388519486641812e+00,-4.859227800912548467e+00,-7.890641798914727723e+00,-1.013095342656723741e+00,2.482246047280824097e+00,1.958297233776935764e+00
3.075000000000000178e+00,-5.761904761904768080e-02,-1.354432879599167361e+00,-5.308255877429896685e+00,-4.973528411906808167e+00,-8.019929330806146339e+00,-1.060742657625452612e+00,2.482246047280824097e+00,1.974640366088470378e+00
3.075000000000000178e+00,-2.857142857142858094e-02,-1.375844448703399614e+00,-5.437814870908103337e+00,-5.093904667649631790e+00,-8.156721203118815211e+00,-1.110749957300048552e+00,2.482246047280824097e+00,1.991550796383835031e+00
3.075000000000000178e+00,4.761904761904078853e-04,-1.397989551808731967e+00,-5.574666103416445750e+00,-5.220870537897499553e+00,-8.301585349912514289e+00,-1.163316602450670922e+00,2.482246047280824097e+00,2.009054859153142747e+00
3.075000000000000178e+00,2.952380952380950774e-02,-1.420907951213765008e+00,-5.719491379559854316e+00,-5.355000498845558177e+00,-8.455157771104932607e+00,-1.218666147806882538e+00,2.482246047280824097e+00,2.027180178345533434e+00
3.075000000000000178e+00,5.857142857142860759e-02,-1.444642401387051800e+00,-5.873070601469427388e+00,-5.496938773766011366e+00,-8.618152483549998522e+00,-1.277050315235487288e+00,2.482246047280824097e+00,2.045955739184899258e+00
3.075000000000000178e+00,8.761904761904759642e-02,-1.469238939267719424e+00,-6.036304551941137575e+00,-5.647410327639261318e+00,-8.791373357271920597e+00,-1.338753853093179291e+00,2.482246047280824097e+00,2.065411985683429652e+00
3.075000000000000178e+00,1.166666666666665853e-01,-1.494747211047384949e+00,-6.210247081019898197e+00,-5.807234017882835886e+00,-8.975728260825732718e+00,-1.404100570708146201e+00,2.482246047280824097e+00,2.085580966841392048e+00
3.075000000000000178e+00,1.457142857142857961e-01,-1.521220837801100290e+00,-6.396153595089280941e+00,-5.977338412345520879e+00,-9.172246054025041673e+00,-1.473460992229550737e+00,2.482246047280824097e+00,2.106496577045042784e+00
3.075000000000000178e+00,1.747619047619047850e-01,-1.548717828124873241e+00,-6.595560869692547179e+00,-6.158780929314106700e+00,-9.382097116377531520e+00,-1.547262373814092484e+00,2.482246047280824097e+00,2.128194986434666092e+00
3.075000000000000178e+00,2.038095238095237738e-01,-1.577301042714732704e+00,-6.810435791351610924e+00,-6.352771144913368140e+00,-9.606618298417760826e+00,-1.626002491401803862e+00,2.482246047280824097e+00,2.150715482067853568e+00
3.075000000000000178e+00,2.328571428571427626e-01,-1.607038721291594197e+00,-7.043507011696085840e+00,-6.560699368771762963e+00,-9.847343449068244325e+00,-1.710270370588105049e+00,2.482246047280824097e+00,2.174102304369461613e+00
3.075000000000000178e+00,2.619047619047619735e-01,-1.638005079484502469e+00,-7.299244613489648259e+00,-6.784171934677191373e+00,-1.010604103141231924e+01,-1.800783262082810809e+00,2.482246047280824097e+00,2.198409412023472953e+00
3.075000000000000178e+00,2.909523809523809623e-01,-1.670280987900278236e+00,-7.588968119876792429e+00,-7.025055126135807626e+00,-1.038476082979023474e+01,-1.898483714773409936e+00,2.482246047280824097e+00,2.223718087252031239e+00
3.200000000000000178e+00,-9.000000000000000222e-01,-9.017021864348182536e-01,-3.151450875569690169e+00,-2.967043459514428161e+00,-5.932741776123072519e+00,-3.087037090684978669e-01,2.482246047280824097e+00,1.694525716232779589e+00
3.200000000000000178e+00,-8.709523809523809224e-01,-9.110316041647211760e-01,-3.193101289194598902e+00,-3.006328012144055872e+00,-5.947358462085199804e+00,-3.274525030694220851e-01,2.482246047280824097e+00,1.701956820085479771e+00
3.200000000000000178e+00,-8.419047619047619335e-01,-9.205649637465522783e-01,-3.235975894240394002e+00,-3.046766056806977208e+00,-5.965606878616754649e+00,-3.466867327874837423e-01,2.482246047280824097e+00,1.709565209786659379e+00
3.200000000000000178e+00,-8.128571428571428337e-01,-9.303092178382614819e-01,-3.280131445410699342e+00,-3.088410868127549502e+00,-5.987322841427820563e+00,-3.664279473973023893e-01,2.482246047280824097e+00,1.717357358605466677e+00
3.200000000000000178e+00,-7.838095238095238448e-01,-9.402716447803853850e-01,-3.325628328484740326e+00,-3.131319105686456883e+00,-6.012378850665526464e+00,-3.866990473407225237e-01,2.482246047280824097e+00,1.725340041595065710e+00
3.200000000000000178e+00,-7.547619047619047450e-01,-9.504598678317447424e-01,-3.372530860937662744e+00,-3.175551089607632882e+00,-6.040678438619258017e+00,-4.075243941382546975e-01,2.482246047280824097e+00,1.733520351696255402e+00
3.200000000000000178e+00,-7.257142857142857562e-01,-9.608818763680160302e-01,-3.420907618683574292e+00,-3.221171103662252122e+00,-6.072151846699394895e+00,-4.289299312116165996e-01,2.482246047280824097e+00,1.741905716711787733e+00
3.200000000000000178e+00,-6.966666666666666563e-01,-9.715460482760029937e-01,-3.470831801847424458e+00,-3.268247729165246529e+00,-6.106752709959841319e+00,-4.509433170373974287e-01,2.482246047280824097e+00,1.750503917186031266e+00
3.200000000000000178e+00,-6.676190476190476675e-01,-9.824611739947548550e-01,-3.522381634501442704e+00,-3.316854213359112347e+00,-6.144455519339019567e+00,-4.735940721369385487e-01,2.482246047280824541e+00,1.759323105222913908e+00
3.200000000000000178e+00,-6.385714285714285676e-01,-9.936364829559954925e-01,-3.575640811169572775e+00,-3.367068876602837602e+00,-6.185253695515435801e+00,-4.969137416225489767e-01,2.482246047280824097e+00,1.768371824272588766e+00
3.200000000000000178e+00,-6.095238095238095788e-01,-1.005081671379449704e+00,-3.630698988973667607e+00,-3.418975563135263851e+00,-6.229158153302336132e+00,-5.209360752705547437e-01,2.482246047280824097e+00,1.777659029913763788e+00
3.200000000000000178e+00,-5.804761904761904789e-01,-1.016806932506670202e+00,-3.687652336675667719e+00,-3.472664141043477759e+00,-6.276196267926323458e+00,-5.456972273841205201e-01,2.482246047280824097e+00,1.787194111654010431e+00
3.200000000000000178e+00,-5.514285714285713791e-01,-1.028822989574933233e+00,-3.746604146990968331e+00,-3.528231057834968265e+00,-6.326411178329957252e+00,-5.712359790512735458e-01,2.482246047280824097e+00,1.796986915764316128e+00
3.200000000000000178e+00,-5.223809523809523903e-01,-1.041141130974658324e+00,-3.807665517164418034e+00,-3.585779958941182954e+00,-6.379861380467950482e+00,-5.975939858059882148e-01,2.482246047280824097e+00,1.807047769156525208e+00
3.200000000000000178e+00,-4.933333333333333459e-01,-1.053773248352986247e+00,-3.870956114496792999e+00,-3.645422377698840144e+00,-6.436620577241039420e+00,-6.248160541744093299e-01,2.482246047280824097e+00,1.817387504302766743e+00
3.200000000000000178e+00,-4.642857142857143016e-01,-1.066731878220658070e+00,-3.936605031593682913e+00,-3.707278506671900065e+00,-6.496777762489180041e+00,-6.529504511491279750e-01,2.482246047280824097e+00,1.828017485184290969e+00
3.200000000000000178e+00,-4.352380952380952572e-01,-1.080030246806689576e+00,-4.004751751014229200e+00,-3.771478061712576046e+00,-6.560437525240601531e+00,-6.820492512998673762e-01,2.482246047280824097e+00,1.838949634242967202e+00
3.200000000000000178e+00,-4.061904761904762129e-01,-1.093682318598977465e+00,-4.075547230842405888e+00,-3.838161252138080126e+00,-6.627720567838733423e+00,-7.121687270215566468e-01,2.482246047280824097e+00,1.850196460291795741e+00
3.200000000000000178e+00,-3.771428571428571130e-01,-1.107702849651680532e+00,-4.149155133632077330e+00,-3.907479872555877254e+00,-6.698764438138444355e+00,-7.433697883684258212e-01,2.482246047280824097e+00,1.861771087320856388e+00
3.200000000000000178e+00,-3.480952380952381242e-01,-1.122107444752983518e+00,-4.225753220709947300e+00,-3.979598534563568712e+00,-6.773724482066425523e+00,-7.757184800605345654e-01,2.482246047280824097e+00,1.873687284111979823e+00
3.200000000000000178e+00,-3.190476190476190244e-01,-1.136912620609537017e+00,-4.305534937449033706e+00,-4.054696059784968831e+00,-6.852775028803190338e+00,-8.092865446212061942e-01,2.482246047280824097e+00,1.885959494549045878e+00
3.200000000000000178e+00,-2.900000000000000355e-01,-1.152135874097873325e+00,-4.388711224826780999e+00,-4.132967059487327788e+00,-6.936110826957119002e+00,-8.441520622661479178e-01,2.482246047280824097e+00,1.898602868481369610e+00
3.200000000000000178e+00,-2.609523809523809357e-01,-1.167795757235493337e+00,-4.475512596402783316e+00,-4.214623730705034710e+00,-7.023948756643408231e+00,-8.804001801893082124e-01,2.482246047280824097e+00,1.911633292965754460e+00
3.200000000000000178e+00,-2.319047619047619468e-01,-1.183911958908472339e+00,-4.566191527732931021e+00,-4.299897904400522997e+00,-7.116529849641912264e+00,-9.181239463690913372e-01,2.482246047280824097e+00,1.925067423679800882e+00
3.200000000000000178e+00,-2.028571428571428470e-01,-1.200505394618069710e+00,-4.661025220218329324e+00,-4.389043388022796144e+00,-7.214121658105133506e+00,-9.574252660715731889e-01,2.482246047280824097e+00,1.938922716267315716e+00
3.200000000000000178e+00,-1.738095238095238582e-01,-1.217598304937278053e+00,-4.760318813285197237e+00,-4.482338653207198931e+00,-7.317021021989814855e+00,-9.984160030131120633e-01,2.482246047280824097e+00,1.953217457350485686e+00
3.200000000000000178e+00,-1.447619047619047583e-01,-1.235214363358611012e+00,-4.864409137021779017e+00,-4.580089929571482088e+00,-7.425557296935114238e+00,-1.041219251873687357e+00,2.482246047280824097e+00,1.967970794929880141e+00
3.200000000000000178e+00,-1.157142857142857695e-01,-1.253378795614275898e+00,-4.973669126882589886e+00,-4.682634778268155884e+00,-7.540096118255863011e+00,-1.085970814809223306e+00,2.482246047280824097e+00,1.983202767904340913e+00
3.200000000000000178e+00,-8.666666666666666963e-02,-1.272118510440984229e+00,-5.088513053371002570e+00,-4.790346234620423971e+00,-7.661043793751924902e+00,-1.132820922187358637e+00,2.482246047280824097e+00,1.998934334498216225e+00
3.200000000000000178e+00,-5.761904761904768080e-02,-1.291462244880974941e+00,-5.209402772258541425e+00,-4.903637628724302644e+00,-7.788852439041025200e+00,-1.181936247515797289e+00,2.482246047280824097e+00,2.015187399516527034e+00
3.200000000000000178e+00,-2.857142857142858094e-02,-1.311440723850267220e+00,-5.336855269060451157e+00,-5.022968217452470796e+00,-7.924025995251859911e+00,-1.233502279236071919e+00,2.482246047280824097e+00,2.031984840616368082e+00
3.200000000000000178e+00,4.761904761904078853e-04,-1.332086838277434016e+00,-5.471451883265352478e+00,-5.148849792188709529e+00,-8.067127301673410855e+00,-1.287726128890753774e+00,2.482246047280824097e+00,2.049350534283900238e+00
3.200000000000000178e+00,2.952380952380950774e-02,-1.353435841818279917e+00,-5.613849760823111268e+00,-5.281854465873224491e+00,-8.218786437337916695e+00,-1.344839877945426920e+00,2.482246047280824097e+00,2.067309383117809762e+00
3.200000000000000178e+00,5.857142857142860759e-02,-1.375525570309082957e+00,-5.764796359895622224e+00,-5.422623893056671029e+00,-8.379710598177812386e+00,-1.405104597171420444e+00,2.482246047280824541e+00,2.085887347670707381e+00
3.200000000000000178e+00,8.761904761904759642e-02,-1.398396685770092684e+00,-5.925148308300124178e+00,-5.571880241079503193e+00,-8.550695843921602091e+00,-1.468815217943123974e+00,2.482246047280824097e+00,2.105111489127802216e+00
3.200000000000000178e+00,1.166666666666665853e-01,-1.422092950046212945e+00,-6.095896787559507146e+00,-5.730439314000262740e+00,-8.732641136143028504e+00,-1.536306503157983006e+00,2.482246047280824097e+00,2.125010034814903914e+00
3.200000000000000178e+00,1.457142857142857961e-01,-1.446661530038316990e+00,-6.278203375138334152e+00,-5.899226339861194823e+00,-8.926565202520761133e+00,-1.607960474771732429e+00,2.482246047280824097e+00,2.145612489788688571e+00
3.200000000000000178e+00,1.747619047619047850e-01,-1.472153340347613915e+00,-6.473454130004117957e+00,-6.079295075339063104e+00,-9.133626911633545120e+00,-1.684215844653605076e+00,2.482246047280824097e+00,2.166949841377197927e+00
3.200000000000000178e+00,2.038095238095237738e-01,-1.498623429861480894e+00,-6.683349245655663573e+00,-6.271851072317187636e+00,-9.355150040422486768e+00,-1.765580363294522170e+00,2.482246047280824097e+00,2.189054957462185591e+00
3.200000000000000178e+00,2.328571428571427626e-01,-1.526131415622290488e+00,-6.910073075763483175e+00,-6.478280206222515325e+00,-9.592653581056906020e+00,-1.852647828176105627e+00,2.482246047280824097e+00,2.211963417875860038e+00
3.200000000000000178e+00,2.619047619047619735e-01,-1.554741975382561314e+00,-7.156687681001419499e+00,-6.700183911593287078e+00,-9.847889091463699174e+00,-1.946123774275983598e+00,2.482246047280824097e+00,2.235715441093407918e+00
3.200000000000000178e+00,2.909523809523809623e-01,-1.584525404151793992e+00,-7.428392454957301716e+00,-6.939423043243598599e+00,-1.012288708204918564e+01,-2.046872391180628359e+00,2.482246047280824097e+00,2.260361267809787300e+00
3.200000000000000178e+00,3.200000000000000067e-01,-1.615558248141876430e+00,-7.741039825761327542e+00,-7.198172935899366465e+00,-1.042001510566674227e+01,-2.156055464587702364e+00,2.482246047280824097e+00,2.285984645361298195e+00
